gig_id,seller,seller_level,score,score_num,title,currency,price_start,keyword,results_count,url,img,last_modified_date
110612350,graphictional,NA,NA,NA,I will do signature or wordmark logo,€,4.65,wordmark logo,44,https://www.fiverr.com//graphictional/do-signature-or-wordmark-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=31&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/110612350/original/ece4d1ed061ec8fb1a9dac42030e51186960a6b9/do-signature-or-wordmark-logo.jpg",2019-04-03T07:34:18Z
118697939,kevin132456,NA,NA,NA,I will design cool wordmark logo design,€,4.65,wordmark logo,44,https://www.fiverr.com//kevin132456/design-cool-wordmark-logo-design?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=32&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/118697939/original/e784d0f768edd689b1b7d76440d4a733998eb594/design-cool-wordmark-logo-design.jpg",2019-04-03T07:34:18Z
82864886,usa_expert,Level 2 Seller,5,11,I will design a wordmark or signature logo,€,4.65,wordmark logo,44,https://www.fiverr.com//usa_expert/design-a-wordmark-or-signature-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=33&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/82864886/original/9e1315e251fc1526ace12e7c580d8682b8421683/design-a-wordmark-or-signature-logo.png",2019-04-03T07:34:18Z
118024122,sidraijaz493,NA,NA,NA,I will design wordmark logo professionally,€,4.65,wordmark logo,44,https://www.fiverr.com//sidraijaz493/an-attractive-and-decent-logo-designer?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=34&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/118024122/original/2f7659005a97890a2033efd849d02f7d93aceabd/an-attractive-and-decent-logo-designer.jpg",2019-04-03T07:34:18Z
89333366,aditya26j,NA,NA,NA,I will design a beautiful wordmark logo for you,€,92.97,wordmark logo,44,https://www.fiverr.com//aditya26j/help-you-to-create-awesome-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=35&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/89333366/original/5ac6bad2f79c1f0a41537bf639f0ca75f49648c4/help-you-to-create-awesome-logo.jpg",2019-04-03T07:34:18Z
121862011,syedaliabbas14,NA,NA,NA,I will create a lettermark and wordmark logo for you,€,4.65,wordmark logo,44,https://www.fiverr.com//syedaliabbas14/create-a-logo-for-you?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=36&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/121862011/original/82b55a710534f4942742f9e7a94ff8ccafc04456/create-a-logo-for-you.jpg",2019-04-03T07:34:18Z
125532905,imabdulmalik,NA,NA,NA,I will create wordmark logo for you,€,4.65,wordmark logo,44,https://www.fiverr.com//imabdulmalik/create-wordmark-logo-for-you?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=37&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/125532905/original/b96d3d6af8be845f7814d9f0f395aeb074936d5b/create-wordmark-logo-for-you.jpg",2019-04-03T07:34:18Z
123542339,mianaqeel,NA,NA,NA,I will design flat minimalist wordmark and letterform logo,€,4.65,wordmark logo,44,https://www.fiverr.com//mianaqeel/design-flat-minimalist-wordmark-and-letterform-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=38&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123542339/original/49c9ffb8bbb7ba75589f11036970295f8552cd8b/design-flat-minimalist-wordmark-and-letterform-logo.png",2019-04-03T07:34:18Z
125255321,eevloxx,NA,NA,NA,I will design the wordmark logo with very unique,€,4.65,wordmark logo,44,https://www.fiverr.com//eevloxx/design-the-wordmark-logo-with-very-unique?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=39&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/125255321/original/7703d14b9707c4676384c3e21d26b00545541228/design-the-wordmark-logo-with-very-unique.jpg",2019-04-03T07:34:18Z
125537694,basitakhan,NA,NA,NA,I will design minimal wordmark or lettermark logo,€,13.95,wordmark logo,44,https://www.fiverr.com//basitakhan/design-wordmark-or-lettermark-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=40&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/125537694/original/14824223218ee82b595466e69eee0c04e8b4a9e0/design-wordmark-or-lettermark-logo.jpg",2019-04-03T07:34:18Z
110293968,creative_mm,NA,5,1,I will do modern eye catching wordmark logo,€,4.65,wordmark logo,44,https://www.fiverr.com//creative_mm/do-modern-eye-catching-wordmark-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=41&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&seller_online=true&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/110293968/original/774a5e0d42cf426f72474bff9678c24b3f61d815/do-modern-eye-catching-wordmark-logo.jpg",2019-04-03T07:34:18Z
117592573,rashidrajper,NA,NA,NA,I will do wordmark lettermark handdrawn beutiful logo design,€,4.65,wordmark logo,44,https://www.fiverr.com//rashidrajper/do-wordmark-lettermark-handdrawn-beutiful-logo-design?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=42&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117592573/original/88c047f4306e1cf244f8f1e4aedc79a316d02d47/do-wordmark-lettermark-handdrawn-beutiful-logo-design.png",2019-04-03T07:34:18Z
123238449,vishalchunara07,NA,NA,NA,I will design a minimalist wordmark logo in 24 hrs,€,9.3,wordmark logo,44,https://www.fiverr.com//vishalchunara07/design-a-minimalist-wordmark-logo-in-24-hrs?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=43&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123238449/original/a6725779df70b0de1197930c0b2ec212ad60217b/design-a-minimalist-wordmark-logo-in-24-hrs.jpg",2019-04-03T07:34:18Z
118307189,waseemart,NA,NA,NA,"I will design logo monogram, wordmarks, brandmark, iconic, abstract, emblem combination",€,4.65,wordmark logo,44,https://www.fiverr.com//waseemart/create-awesome-and-unique-logo?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=44&ref_ctx_id=0414bc74-3068-48fd-913f-40e57023da20&funnel=a446433e-6ed2-4290-969a-66aa3e76bed8,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/118307189/original/4d37c5831d277703c71e7141bf6c040107010c13/create-awesome-and-unique-logo.jpg",2019-04-03T07:34:18Z
121604615,princekumar95,Level 1 Seller,5,2,I will teach you data science professionally,€,9.26,data science,121,https://www.fiverr.com//princekumar95/teach-you-data-science-professionally?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=1&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/121604615/original/a79b2c09c2ae6c45b2c1a7b732080b1dba1721dc/teach-you-data-science-professionally.png",2019-04-03T07:34:18Z
106061292,rahulbagga98,Level 1 Seller,5,23,I will provide machine learning and data science solutions,€,32.4,data science,121,https://www.fiverr.com//rahulbagga98/provide-data-science-and-machine-learning-solutions?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=2&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/106061292/original/405c22601a078bafc863c65346ffbeb830d64f68/provide-data-science-and-machine-learning-solutions.jpg",2019-04-03T07:34:18Z
101130739,harsh2093,NA,5,2,I will solve your data science and machine learning problems,€,4.63,data science,121,https://www.fiverr.com//harsh2093/take-care-of-your-data-science-problems?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=3&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/101130739/original/22a7e8ef454fd10bc7c90c01120f00c6e4a844ab/take-care-of-your-data-science-problems.jpg",2019-04-03T07:34:18Z
111951615,zctconsulting,NA,4.6,10,I will develop r code for data science projects,€,18.51,data science,121,https://www.fiverr.com//zctconsulting/develop-r-code-for-data-science-projects?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=4&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/111951615/original/bd8be614ddd194f456df177df67e1c45442b5bf5/develop-r-code-for-data-science-projects.png",2019-04-03T07:34:18Z
123570311,hunterheiden,New Arrival,5,1,"I will write high impact articles about ml, ai, or data science",€,18.51,data science,121,https://www.fiverr.com//hunterheiden/write-high-impact-blogs-about-ml-ai-or-data-science?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=5&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123570311/original/1801155a7a8c34548cd1b4335a257df09ff273fa/write-high-impact-blogs-about-ml-ai-or-data-science.jpeg",2019-04-03T07:34:18Z
106946034,funkay08,NA,5,10,I will do data entry works and solve any of your computer science problem perfectly,€,4.63,data science,121,https://www.fiverr.com//funkay08/do-typing-job-of-any-type-of-document-perfectly?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=6&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/106946034/original/264ced784bd3093cad87ce05ccdbc645295e3c05/do-typing-job-of-any-type-of-document-perfectly.jpg",2019-04-03T07:34:18Z
117256037,akshayv23,Level 1 Seller,5,1,"I will do analytics, machine learning, data science projects in python",€,23.14,data science,121,https://www.fiverr.com//akshayv23/do-data-science-machine-learning-analytics-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=7&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117256037/original/19a3d2cb8a40c69d44a9dc85e7fe3e8cd1f4e22a/do-data-science-machine-learning-analytics-in-python.jpeg",2019-04-03T07:34:18Z
114328511,aneelomani123,NA,5,1,I will help you in python  data science and machine learning task,€,4.63,data science,121,https://www.fiverr.com//aneelomani123/help-you-in-python-data-science-task?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=8&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/114328511/original/8ed5936221515457cbb766dabc04861c8f2002da/help-you-in-python-data-science-task.png",2019-04-03T07:34:18Z
117903536,mrafaq1,Level 2 Seller,4.9,12,I will solve machine learning and data science problem,€,37.03,data science,121,https://www.fiverr.com//mrafaq1/solve-machine-learning-and-data-science-problem?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=9&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117903536/original/7c59eae3d3b549fbbcca19f229e38f6d468d5303/solve-machine-learning-and-data-science-problem.jpg",2019-04-03T07:34:18Z
110636333,ersanjay5991,Level 1 Seller,4.6,7,"I will help you in python code django, flask,pandas, data science,ai,ml with aws cloud",€,18.51,data science,121,https://www.fiverr.com//ersanjay5991/help-in-python-code-django-flask-sql-data-base?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=10&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/110636333/original/df7ca6957e0a0ec36807066e56c460e1b7347134/help-in-python-code-django-flask-sql-data-base.png",2019-04-03T07:34:18Z
119543446,yacinebenameur,NA,5,1,I will do your data science and machine learning job,€,9.26,data science,121,https://www.fiverr.com//yacinebenameur/do-your-data-science-and-machine-learning-job?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=11&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/119543446/original/bb39030d97c603bce20d7c0b5a5c35144adcc506/do-your-data-science-and-machine-learning-job.jpg",2019-04-03T07:34:18Z
109848442,demiladeagboola,NA,5,1,"I will edit your articles on data science, machine learning or ai",€,13.89,data science,121,https://www.fiverr.com//demiladeagboola/proofread-and-ensure-you-express-yourself-optimally?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=12&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/109848442/original/07426ebcbf4de3f9b084d871439afc7032a851fe/proofread-and-ensure-you-express-yourself-optimally.jpeg",2019-04-03T07:34:18Z
103398809,iamsfa,Level 1 Seller,5,4,I will solve data science and machine learning problems in python,€,27.77,data science,121,https://www.fiverr.com//iamsfa/do-python-java-c-cpp-and-c-sharp-work?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=13&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/103398809/original/77f4065000474ecc5b42e3abe9c0d456ee1c63b2/do-python-java-c-cpp-and-c-sharp-work.jpg",2019-04-03T07:34:18Z
119226245,ferozewaris,NA,5,4,I will develop machine learning and data science applications,€,13.89,data science,121,https://www.fiverr.com//ferozewaris/machine-learning-and-data-science-applications?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=14&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/119226245/original/8219123849bdc325d6545c28da0b78aed0c20399/machine-learning-and-data-science-applications.png",2019-04-03T07:34:18Z
122540465,rupesh4514,NA,NA,NA,I will provide you data science training,€,463,data science,121,https://www.fiverr.com//rupesh4514/provide-you-data-science-training?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=15&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122540465/original/42325ea53b93a30ac005635229c3e514f7786af3/provide-you-data-science-training.jpeg",2019-04-03T07:34:18Z
111357771,r_python_devlop,NA,5,2,I will do all data science tasks in python,€,4.63,data science,121,https://www.fiverr.com//r_python_devlop/do-all-data-science-tasks-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=16&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/111357771/original/f2534b84cff5636601bd726e1e3f91422e2c8031/do-all-data-science-tasks-in-python.jpg",2019-04-03T07:34:18Z
120532344,lawhenry,NA,NA,NA,I will do data entry works and solve any computer science problems,€,4.63,data science,121,https://www.fiverr.com//lawhenry/solve-any-of-your-assignment-and-do-data-entry-works?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=17&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/120532344/original/521bea1f0f1c5d28450793b39678a9771e0e4f1c/solve-any-of-your-assignment-and-do-data-entry-works.png",2019-04-03T07:34:18Z
119189177,amsonu99,NA,5,1,I will prepare data science models forecasting models etc,€,32.4,data science,121,https://www.fiverr.com//amsonu99/prepare-data-science-models-forecasting-models-etc?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=18&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/119189177/original/d1f3f2662b1feef423951a655e8befb26874433d/prepare-data-science-models-forecasting-models-etc.jpeg",2019-04-03T07:34:18Z
89189366,naeemrehmat,NA,5,3,"I will do python, java, android, cpp and data science projects",€,13.89,data science,121,https://www.fiverr.com//naeemrehmat/write-program-for-you-in-any-language?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=19&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/t_medium5,q_auto,f_auto/v1/vzrthumb/19543751/image",2019-04-03T07:34:18Z
123732989,saisaigraph,New Arrival,NA,NA,I will data science  ai  machine learning,€,4.63,data science,121,https://www.fiverr.com//saisaigraph/data-science-ai-machine-learning?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=20&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123732989/original/cddb5d4c1b1d2c8ee9ca9db9f47d1ad0b7775854/data-science-ai-machine-learning.png",2019-04-03T07:34:18Z
114645351,demiladeagboola,NA,4.2,5,"I will write quality articles on data science, machine learning or ai",€,27.77,data science,121,https://www.fiverr.com//demiladeagboola/write-quality-articles-on-data-science-machine-learning-or-ai?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=21&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/114645351/original/ca294285dcb2f66cd4e27c502ff6055d8b58632f/write-quality-articles-on-data-science-machine-learning-or-ai.jpeg",2019-04-03T07:34:18Z
124364601,abdur_r_khalid,NA,NA,NA,I will do data science work in python,€,4.63,data science,121,https://www.fiverr.com//abdur_r_khalid/do-data-science-work-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=22&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/124364601/original/60a2f14bc5672ad8b527f79ffdd95018745371af/do-data-science-work-in-python.jpg",2019-04-03T07:34:18Z
105843322,deeprweb,Level 1 Seller,5,1,"I will analyze data using machine learning programming, statistics, data science",€,4.63,data science,121,https://www.fiverr.com//deeprweb/analyze-insights-from-data-using-machine-learning-statistics-data-science?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=23&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/105843322/original/74235db7b1deb90be6f304e375bd71d17cb15e17/analyze-insights-from-data-using-machine-learning-statistics-data-science.jpg",2019-04-03T07:34:18Z
112408027,kelechiogueji,NA,4.7,12,"I will write quality data science, machine learning or ai articles",€,27.77,data science,121,https://www.fiverr.com//kelechiogueji/write-quality-data-science-machine-learning-or-ai-articles?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=24&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/112408027/original/32b936b34fef41627dc2fc1f06e7ed5033d30609/write-quality-data-science-machine-learning-or-ai-articles.jpg",2019-04-03T07:34:18Z
87304891,hamza_malik1111,NA,5,9,I will do data mining problems in python and data science tools,€,4.63,data science,121,https://www.fiverr.com//hamza_malik1111/do-data-mining-assignment-in-python-and-data-science-tools?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=25&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/87304891/original/5185f1126881cf9dff82f8714468078dad5df5a8/do-data-mining-assignment-in-python-and-data-science-tools.jpg",2019-04-03T07:34:18Z
122860116,lj1996,NA,NA,NA,I will develop data science tasks in python machine learning and data analysis,€,18.51,data science,121,https://www.fiverr.com//lj1996/machine-learning-algorithms-and-data-analysis-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=26&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122860116/original/95f538c41b1b0a8f374b8f0b306e0da4df16c992/machine-learning-algorithms-and-data-analysis-in-python.png",2019-04-03T07:34:18Z
96755486,mhaveerjain27,Level 2 Seller,5,7,I will do data entry and can prepare notes of science and math,€,4.63,data science,121,https://www.fiverr.com//mhaveerjain27/do-data-entry-and-can-prepare-notes-of-science-and-math?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=27&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/96755486/original/8c1125bc70757ad39ab24348763c984170ff9948/do-data-entry-and-can-prepare-notes-of-science-and-math.jpg",2019-04-03T07:34:18Z
123501840,axiostech,NA,NA,NA,I will do your machine learning and data science projects,€,18.51,data science,121,https://www.fiverr.com//axiostech/do-your-machine-learning-and-data-science-projects?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=28&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123501840/original/e2d6b53dd9866d89bfaa0611e7a063d61426ee55/do-your-machine-learning-and-data-science-projects.jpeg",2019-04-03T07:34:18Z
109979462,zkingleo2009,NA,4.9,3,I will develop data science and data mining solutions in python,€,46.29,data science,121,https://www.fiverr.com//zkingleo2009/develop-data-science-and-data-mining-solutions-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=29&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/109979462/original/e02ad22e478c29bead4fd0085cd17f5c4a613c12/develop-data-science-and-data-mining-solutions-in-python.jpg",2019-04-03T07:34:18Z
117073655,powerd4,NA,NA,NA,I will help with data science in python,€,13.89,data science,121,https://www.fiverr.com//powerd4/help-with-data-science-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=30&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117073655/original/8aac99e711c2c1a67c3755308edc8b94c8d00c87/help-with-data-science-in-python.png",2019-04-03T07:34:18Z
104351848,usmanconcepts,NA,1,1,"I will solve machine learning, data science problem",€,9.26,data science,121,https://www.fiverr.com//usmanconcepts/solve-machine-learning-data-science-problem?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=31&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/104351848/original/18cecaf805a8085dd571b4adceffa06545837961/solve-machine-learning-data-science-problem.png",2019-04-03T07:34:18Z
105534811,umar124,NA,NA,NA,"I will do text mining tasks in  python, data science tools",€,46.29,data science,121,https://www.fiverr.com//umar124/do-text-mining-tasks-in-python-data-science-tools?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=32&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/105534811/original/597a89c9c0237eaa8058b1ab2f58aa279316fa41/do-text-mining-tasks-in-python-data-science-tools.jpg",2019-04-03T07:34:18Z
108949694,waju_2342,NA,5,1,I will do python programming for data analysis and data science,€,4.63,data science,121,https://www.fiverr.com//waju_2342/do-python-programming-for-data-analysis-and-data-science?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=33&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/108949694/original/543eb7894d53b9566aa26b600d9b917770ee0bb6/do-python-programming-for-data-analysis-and-data-science.jpg",2019-04-03T07:34:18Z
103307548,biumahmud2012,NA,NA,NA,I will develop data science projects,€,46.29,data science,121,https://www.fiverr.com//biumahmud2012/develop-android-application-with-reasonable-price?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=34&ref_ctx_id=0031452a-a042-41a2-8349-6eeaea239ac3&funnel=7d26a0b0-a512-402e-9763-828c78a157df,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/103307548/original/bced89bc113bd1e9f95dd9e2a0147eb55eb96f7c/develop-android-application-with-reasonable-price.jpg",2019-04-03T07:34:18Z
